"18417";"13956";"13956";"12822";"12279";"10473";"10473";"8803";"8803";"8803";"8803";"8745";"8745";"6973";"6973";"6328";"6328";"6328";"6328";"5846";"5846";"5631";"5592";"5592";"5592";"5592";"5592";"5215";"5215";"5215";"5215";"5215";"5215";"5215";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4894";"4834";"4834";"4834";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4739";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4632";"4611";"4611";"4611";"4611";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4444";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373";"4373"
"16392";"15198";"15198";"11806";"11806";"11232";"10818";"8651";"8651";"8651";"8298";"8298";"7229";"7229";"7229";"6550";"6550";"6304";"5372";"5372";"5372";"5372";"5372";"5372";"5372";"5372";"5372";"5372";"5372";"5282";"5282";"5282";"5282";"5282";"5282";"5282";"5282";"5282";"5282";"5222";"5222";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5200";"5006";"5006";"5006";"5006";"5006";"5006";"5006";"4974";"4974";"4829";"4829";"4829";"4829";"4829";"4829";"4829";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4745";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707";"4707"
"16856";"14796";"13345";"11722";"11611";"10517";"9026";"8483";"8483";"8483";"7897";"7059";"7059";"7030";"7030";"7030";"7030";"7030";"6078";"6078";"6078";"6078";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5903";"5711";"5711";"5711";"5469";"5469";"5469";"5469";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5292";"5198";"5198";"5198";"5198";"5159";"5159";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5148";"5066";"5066";"5066";"5066";"5066";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032";"5032"
"15933";"13974";"13974";"13230";"12707";"10269";"10269";"8670";"7660";"7660";"7179";"6808";"6808";"6756";"6193";"6193";"6193";"6179";"6179";"6179";"6179";"6082";"6082";"6082";"6082";"6082";"5500";"5500";"5500";"5500";"5391";"5391";"5391";"5303";"5130";"5130";"5130";"5130";"5130";"5130";"5130";"5130";"4902";"4902";"4902";"4843";"4843";"4843";"4843";"4843";"4843";"4841";"4801";"4757";"4757";"4757";"4757";"4757";"4757";"4757";"4757";"4757";"4757";"4757";"4756";"4756";"4756";"4756";"4756";"4756";"4756";"4756";"4756";"4756";"4756";"4690";"4690";"4690";"4690";"4690";"4690";"4690";"4646";"4646";"4646";"4646";"4646";"4646";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4454";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4452";"4407";"4407";"4407";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336";"4336"
"18270";"18122";"13758";"11470";"9605";"9191";"9191";"8941";"8941";"7680";"7680";"6924";"6873";"6248";"6014";"6014";"5555";"5555";"5555";"5555";"5555";"5555";"5555";"5480";"5480";"5282";"5282";"5282";"5282";"5180";"5180";"5180";"5180";"5180";"5089";"5028";"5028";"5028";"5028";"5028";"5028";"4994";"4994";"4994";"4994";"4994";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936";"4936"
"16462";"16338";"13187";"11722";"11022";"11022";"11022";"11022";"11022";"8810";"6274";"5838";"5838";"5838";"5838";"5491";"5491";"5491";"5491";"5491";"5491";"5491";"5389";"5389";"5389";"5389";"5039";"5039";"5039";"5039";"5039";"5039";"5039";"5039";"4955";"4955";"4955";"4955";"4955";"4955";"4955";"4955";"4955";"4955";"4955";"4726";"4726";"4726";"4726";"4726";"4726";"4726";"4726";"4726";"4726";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4700";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698";"4698"
"19929";"18838";"14364";"9943";"9943";"9943";"9943";"9432";"9432";"8322";"8322";"7571";"7569";"7569";"7054";"6912";"6912";"6912";"6170";"6170";"6170";"6170";"6170";"6170";"5912";"5912";"5912";"5912";"5817";"5817";"5817";"5817";"5817";"5817";"5817";"5817";"5659";"5659";"5564";"5564";"5564";"5564";"5564";"5564";"5529";"5529";"5529";"5529";"5529";"5452";"5452";"5452";"5452";"5452";"5452";"5452";"5432";"5432";"5432";"5432";"5432";"5359";"5308";"5308";"5115";"5035";"5035";"5035";"5035";"5035";"5035";"4705";"4704";"4704";"4704";"4704";"4611";"4611";"4611";"4611";"4611";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4603";"4578";"4578";"4578";"4578";"4578";"4560";"4560";"4560";"4560";"4560";"4560";"4560";"4560";"4560";"4498";"4498";"4498";"4498";"4498";"4498";"4498";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495";"4495"
"16994";"15848";"13288";"13243";"13124";"12840";"9417";"9417";"9417";"9417";"9417";"9417";"8958";"7517";"6904";"6904";"6904";"6344";"6165";"6165";"6021";"6021";"6021";"5547";"5547";"5547";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5392";"5199";"5199";"5199";"5072";"5072";"5072";"5072";"5072";"5072";"5072";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"5029";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4881";"4860";"4860";"4860";"4860";"4860";"4856";"4856";"4856";"4856";"4856";"4856";"4856";"4856";"4856";"4856";"4856"
"19025";"15705";"15531";"11171";"11171";"9782";"9782";"9782";"8093";"7969";"7969";"7969";"7047";"5840";"5840";"5840";"5404";"5404";"5404";"5404";"5172";"5172";"5172";"5172";"5172";"5172";"4996";"4996";"4996";"4881";"4881";"4881";"4881";"4829";"4829";"4829";"4784";"4784";"4784";"4784";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4751";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709";"4709"
"17920";"15746";"14088";"12793";"11558";"9886";"9720";"9720";"9720";"7970";"7970";"6558";"6558";"6558";"5922";"5823";"5823";"5636";"5636";"5636";"5595";"5595";"5595";"5595";"5595";"5595";"5595";"5595";"5595";"5595";"5595";"5322";"5322";"5322";"5322";"5322";"5322";"5216";"5216";"5152";"5152";"5152";"5152";"5152";"5152";"5152";"4992";"4992";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4862";"4742";"4742";"4742";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4488";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482";"4482"
